User_id,Retention,MaxLevelPassed,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC
3742,7,0.47058823529411764,A,0.0,0.0,1.6727272727272726,1.5714285714285714,1.702127659574468,1.7058823529411764,0.0,120.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.3080808080808082,0.0
3743,0,-0.029411764705882353,A,0.0,0.0,-0.23636363636363636,-0.38095238095238093,-0.2127659574468085,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3744,2,0.058823529411764705,A,0.0,0.0,0.8363636363636363,0.9523809523809523,0.7659574468085106,0.8823529411764706,100.0,0.0,0.0,2000.0,30.0,100.0,0.0,0.0,0.0,1000.0,1.8080808080808082,0.0
3745,3,0.23529411764705882,A,0.0,0.0,1.0,1.2380952380952381,1.0638297872340425,1.411764705882353,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1000.0,1.0,0.0
3746,0,0.2647058823529412,A,0.0,0.0,-0.23636363636363636,-0.38095238095238093,-0.2127659574468085,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3747,0,-0.35294117647058826,A,0.0,0.0,0.03636363636363636,0.2857142857142857,0.02127659574468085,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
3748,0,0.058823529411764705,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3749,7,-0.14705882352941177,A,0.0,0.0,1.0363636363636364,0.6190476190476191,1.148936170212766,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0
3750,0,0.23529411764705882,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3751,0,-0.35294117647058826,A,0.0,0.0,0.07272727272727272,0.2857142857142857,0.02127659574468085,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3752,7,0.4411764705882353,A,0.0,0.0,1.309090909090909,1.5238095238095237,1.1914893617021276,1.2941176470588236,200.0,200.0,0.0,2000.0,20.0,100.0,0.0,900.0,0.0,0.0,2.0,0.0
3753,2,0.7352941176470589,A,0.0,0.0,1.4,2.0476190476190474,1.6382978723404256,2.4705882352941178,100.0,220.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,0,-0.029411764705882353,A,0.0,0.0,-0.2545454545454545,-0.38095238095238093,-0.23404255319148937,-0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
