User_id,Retention,MaxLevelPassed,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC
3621,0,73,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,7,62,B,0,0,158,73,147,64,400,580,0,2000,10,100,0,1800,0,0,0,0
3623,0,54,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,0,34,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,0,43,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,0,2,B,0,0,2,2,2,2,0,0,0,2000,0,0,0,0,0,0,0,0
3627,0,51,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,0,56,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0
3629,0,37,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3631,1,14,B,0,0,21,14,15,11,0,0,0,0,0,0,0,0,0,0,2970,0
3632,0,59,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,7,108,B,0,0,366,108,352,98,200,700,0,0,0,100,0,0,0,2000,1980,0
3634,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,0,38,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
